MillÇsime,Code rÇgion,Code EPCI,NOM EPCI,Code INSEE,Nom Commune,Code IRIS,IRIS,Numero,Lettre,Rue,Code CatÇgorie,Secteur d'activitÇ,Code_N1,LibellÇ_N1,Code_N2,LibellÇ_N2,Nombre de PDL,DonnÇes de consommation (MWh),donnÇes corrigÇes du climat,EPCI/EPT,LibellÇ de l'EPCI/EPT,Nature d'EPCI
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114203,Saint-Ambroise 3,76,,AVENUE DE LA REPUBLIQUE,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"275,07465","294,960431900749",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751179999,IRIS indÇterminÇ,9,,RUE LABIE,PRO,Tertiaire,,,,,1,"274,98801","294,867528495001",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051908,Val de Grace 8,R,,RUE MOUFFETARD,PRO,Tertiaire,,,,,15,"274,94905","294,825751986599",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072603,Invalides 3,R,,QUAI D ORSAY,PRO,Tertiaire,,,,,1,"274,938","294,813903156572",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166177,Bois de Boulogne 1,1,,AVENUE DU GENERAL SARRAIL,ENT,Tertiaire,G,Commerce ; rÇparation d'automobiles et de motocycles,47,"Commerce de dÇtail, Ö l'exception des automobiles et des motocycles",1,"274,71567","294,575500407266",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010101,Saint-Germain l'Auxerrois 1,17,,RUE JEAN LANTIER,ENT,Tertiaire,I,HÇbergement et restauration,55,HÇbergement,1,"274,69325","294,551459613673",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166407,Chaillot 7,12,,AVENUE FOCH,ENT,Tertiaire,U,ActivitÇs extra-territoriales,99,ActivitÇs des organisations et organismes extraterritoriaux,1,"274,63396","294,487883402607",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124577,Bois de Vincennes 1,R,,ROUTE DES SABOTIERS,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,82,ActivitÇs administratives et autres activitÇs de soutien aux entreprises,1,"274,62865","294,48218953044",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166223,Muette 23,18,,RUE ALBERIC MAGNARD,PRO,Tertiaire,,,,,1,"274,53539","294,3821875496",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197314,Villette 14,168,,RUE DE CRIMEE,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"274,45658","294,29768019264",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176504,Ternes 4,80,,AVENUE DE LA GRANDE ARMEE,ENT,Tertiaire,I,HÇbergement et restauration,56,Restauration,1,"274,44886","294,289402096006",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103910,Porte Saint-Martin 10,118,,RUE DU FAUBOURG SAINT MARTIN,PRO,Tertiaire,,,,,1,"274,44505","294,285316662304",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020501,Gaillon 1,8,,RUE DE LA MICHODIERE,PRO,Tertiaire,,,,,13,"274,33255","294,164683777417",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187207,Chapelle 7,6,,RUE DE TORCY,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"274,25013","294,076305445218",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166304,Porte Dauphine 4,46,,BOULEVARD FLANDRIN,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"274,17317","293,993781829032",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145309,Montparnasse 9,201,,BOULEVARD RASPAIL,ENT,Tertiaire,I,HÇbergement et restauration,56,Restauration,1,"274,13455","293,952369900016",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062305,Notre Dame des Champs 5,101,,BOULEVARD DU MONTPARNASSE,ENT,Tertiaire,I,HÇbergement et restauration,56,Restauration,1,"274,10628","293,922056196409",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166217,Muette 17,88,,AVENUE PAUL DOUMER,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"273,95188","293,756494263728",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751104003,Hopital Saint-Louis 3,36,,RUE JACQUES LOUVEL TESSIER,ENT,Tertiaire,Q,SantÇ humaine et action sociale,87,HÇbergement mÇdico-social et social,1,"273,86939","293,668040871067",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072701,Ecole Militaire 1,10,,AVENUE DANIEL LESUEUR,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"273,83898","293,635432461917",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114106,Folie Mericourt 6,20,,BOULEVARD VOLTAIRE,ENT,Tertiaire,I,HÇbergement et restauration,55,HÇbergement,1,"273,74561","293,535312528922",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051906,Val de Grace 6,52,,RUE GAY LUSSAC,PRO,Tertiaire,,,,,1,"273,71248","293,499787484688",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083002,Faubourg du Roule 2,4,T,AVENUE HOCHE,PRO,Tertiaire,,,,,1,"273,66567","293,449593481652",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093409,Chaussee d'Antin 9,3,,AVENUE DU COQ,PRO,Tertiaire,,,,,1,"273,66449","293,448328176726",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093503,Faubourg Montmartre 3,15,,RUE BLEUE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"273,62738","293,408535409098",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166309,Porte Dauphine 9,8,,PLACE VICTOR HUGO,PRO,Tertiaire,,,,,1,"273,4859","293,256827493064",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010301,Palais Royal 1,37,,RUE SAINTE ANNE,PRO,Tertiaire,,,,,3,"273,39676","293,161243356541",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207909,Pere Lachaise 9,4,,RUE ROBINEAU,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"273,26798","293,023153552845",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062303,Notre Dame des Champs 3,7,B,RUE DUGUAY TROUIN,PRO,Tertiaire,,,,,1,"273,23879","292,991853340313",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207810,Saint-Fargeau 10,2,,VILLA GAGLIARDINI,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"273,20482","292,955427570539",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208016,Charonne 16,92,,BOULEVARD DE CHARONNE,PRO,Tertiaire,,,,,1,"272,943","292,674679997906",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155730,Saint-Lambert 30,20,,RUE DE LA PROCESSION,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"272,88823","292,615950548082",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207711,Belleville 11,5,,COUR DE LA METAIRIE,ENT,Tertiaire,Q,SantÇ humaine et action sociale,86,ActivitÇs pour la santÇ humaine,1,"272,78071","292,500657678899",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083102,Madeleine 2,10,,RUE DU CIRQUE,PRO,Tertiaire,,,,,2,"272,62496","292,333648151599",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166305,Porte Dauphine 5,80,,AVENUE HENRI MARTIN,ENT,Tertiaire,I,HÇbergement et restauration,56,Restauration,1,"272,6129","292,320716306339",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176512,Ternes 12,67,,AVENUE NIEL,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"272,51255","292,21311177302",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124813,Quinze Vingts 13,186,,RUE DU FAUBOURG SAINT ANTOINE,ENT,Tertiaire,I,HÇbergement et restauration,56,Restauration,1,"272,46231","292,15923980736",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145504,Petit Montrouge 4,157,,BOULEVARD BRUNE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"272,4439","292,139498905931",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75103,PARIS 3E  ARRONDISSEMENT,751031204,Sainte-Avoye 4,85,,RUE BEAUBOURG,PRO,Tertiaire,,,,,1,"272,40725","292,100199392766",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124706,Bercy 6,31,,COUR SAINT EMILION,ENT,Tertiaire,I,HÇbergement et restauration,56,Restauration,1,"272,20645","291,884883096896",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145403,Parc de Montsouris 3,7,,IMPASSE REILLE,ENT,Tertiaire,Q,SantÇ humaine et action sociale,87,HÇbergement mÇdico-social et social,1,"272,11333","291,785031236979",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155725,Saint-Lambert 25,84,,RUE DE L ABBE GROULT,PRO,Tertiaire,,,,,1,"272,08903","291,758974533843",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207807,Saint-Fargeau 7,31,,RUE HAXO,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"271,84978","291,502428598649",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176807,Epinettes 7,42,,RUE POUCHET,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"271,77185","291,418864858923",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166303,Porte Dauphine 3,168,,AVENUE VICTOR HUGO,PRO,Tertiaire,,,,,1,"271,70307","291,345112593833",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093311,Saint-Georges 11,18,,RUE D AMSTERDAM,ENT,Tertiaire,I,HÇbergement et restauration,55,HÇbergement,1,"271,69402","291,335408348427",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208013,Charonne 13,72,,RUE DES HAIES,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"271,62619","291,262674761032",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176611,Plaine Monceau 11,200,,BOULEVARD MALESHERBES,PRO,Tertiaire,,,,,1,"271,56695","291,199152164582",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176607,Plaine Monceau 7,88,,AVENUE NIEL,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"271,41568","291,036946506831",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103705,Saint-Vincent de Paul 5,6,,RUE DE ROCROY,PRO,Tertiaire,,,,,1,"271,17057","290,774116938701",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093401,Chaussee d'Antin 1,32,,BOULEVARD DES ITALIENS,ENT,Tertiaire,I,HÇbergement et restauration,55,HÇbergement,1,"271,15138","290,75353964927",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176714,Batignolles 14,72,,BOULEVARD BERTHIER,ENT,Tertiaire,R,"Arts, spectacles et activitÇs rÇcrÇatives",90,"ActivitÇs crÇatives, artistiques et de spectacle",1,"271,10525","290,704074805004",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103703,Saint-Vincent de Paul 3,151,,RUE LA FAYETTE,PRO,Tertiaire,,,,,2,"271,0245","290,617487200963",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166406,Chaillot 6,4,,RUE GEORGES VILLE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"270,92294","290,508585193949",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083004,Faubourg du Roule 4,18,,RUE DE BERRI,PRO,Tertiaire,,,,,1,"270,80385","290,380885902738",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135114,Maison Blanche 14,9,,RUE AUGUSTE LANCON,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"270,79927","290,375974803958",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041602,Notre Dame 2,8,,RUE CHANOINESSE,ENT,Tertiaire,P,Enseignement,85,Enseignement,1,"270,52237","290,079057063289",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176801,Epinettes 1,35,,AVENUE DE SAINT OUEN,PRO,Tertiaire,,,,,1,"270,33679","289,880061056379",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751082902,Champs Elysees 2,20,,COURS ALBERT 1 ER,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"270,29418","289,834370681045",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083201,Europe 1,,,Somme des donnÇes secrÇtisÇes IRIS (Europe 1),PRO,Tertiaire,,,,,24,"270,28577","289,825352702717",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166219,Muette 19,32,,AVENUE PAUL DOUMER,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"270,25663","289,7941061048",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166216,Muette 16,3,,RUE NICOLO,PRO,Tertiaire,,,,,2,"270,17633","289,708001032299",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083203,Europe 3,91,,BOULEVARD MALESHERBES,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"270,14179","289,670964055908",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124505,Bel Air 5,40,,BOULEVARD DE PICPUS,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"269,42982","288,90752409988",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072501,Saint-Thomas d'Aquin 1,4,,RUE RECAMIER,PRO,Tertiaire,,,,,1,"269,31762","288,787212902685",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062305,Notre Dame des Champs 5,26,,RUE NOTRE DAME DES CHAMPS,ENT,Tertiaire,P,Enseignement,85,Enseignement,1,"269,2205","288,683071873528",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207701,Belleville 1,3,,RUE DES RIGOLES,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"268,91238","288,352677166937",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114212,Saint-Ambroise 12,23,,RUE SAINT AMBROISE,PRO,Tertiaire,,,,,1,"268,86761","288,304670640214",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176609,Plaine Monceau 9,50,,RUE AMPERE,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",69,ActivitÇs juridiques et comptables,1,"268,85673","288,29300409988",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145303,Montparnasse 3,R,,RUE DAGUERRE,PRO,Tertiaire,,,,,16,"268,79877","288,230854037586",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187005,Clignancourt 5,1,,RUE CHARLES NODIER,ENT,Tertiaire,R,"Arts, spectacles et activitÇs rÇcrÇatives",91,"Bibliothäques, archives, musÇes et autres activitÇs culturelles",1,"268,76452","288,194128025965",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187110,Goutte d'Or 10,17,,RUE DE LA CHAPELLE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"268,69162","288,115957916558",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166112,Auteuil 12,29,,RUE MICHEL ANGE,PRO,Tertiaire,,,,,1,"268,5789","287,995089127362",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072706,Ecole Militaire 6,59,,RUE DE BABYLONE,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"268,49202","287,90192837146",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176603,Plaine Monceau 3,14,,RUE DE PHALSBOURG,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"268,33917","287,73802849186",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114104,Folie Mericourt 4,38,B,AVENUE DE LA REPUBLIQUE,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"268,1748","287,561775804847",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176506,Ternes 6,2,,RUE DU DOBROPOL,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"268,05429","287,432553858556",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166377,Bois de Boulogne 3,R,,BOULEVARD DES SABLONS,ENT,Tertiaire,R,"Arts, spectacles et activitÇs rÇcrÇatives",93,"ActivitÇs sportives, rÇcrÇatives et de loisirs",2,"267,994","287,36790535518",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135028,Gare 28,17,,RUE DU DOCTEUR MAGNAN,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"267,86824","287,233053874261",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208010,Charonne 10,18,B,RUE DES RASSELINS,PRO,Tertiaire,,,,,1,"267,72177","287,075995219599",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176508,Ternes 8,221,,BOULEVARD PEREIRE,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"267,70271","287,055557328168",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187105,Goutte d'Or 5,33,,RUE DOUDEAUVILLE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"267,53195","286,872452693294",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145403,Parc de Montsouris 3,35,,RUE DES ARTISTES,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"267,37831","286,707705702769",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166203,Muette 3,5,,RUE DES MARRONNIERS,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"267,37831","286,707705702769",217500016,T1-Ville de Paris,EPT
