"REG_CODE";"REG_LIBELLE";"DEP_CODE";"DEP_LIBELLE";"COMM";"TYPE_DAU";"NUM_DAU";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"DATE_REELLE_DAACT";"AN_DEPOT";"DPC_PREM";"DPC_AUT";"DPC_DOC";"DPC_DERN";"CAT_DEM";"APE_DEM";"CJ_DEM";"DENOM_DEM";"SIREN_DEM";"SIRET_DEM";"CODPOST_DEM";"LOCALITE_DEM";"REC_ARCHI";"ADR_NUM_TER";"ADR_TYPEVOIE_TER";"ADR_LIBVOIE_TER";"ADR_LIEUDIT_TER";"ADR_LOCALITE_TER";"ADR_CODPOST_TER";"SEC_CADASTRE1";"NUM_CADASTRE1";"SEC_CADASTRE2";"NUM_CADASTRE2";"SEC_CADASTRE3";"NUM_CADASTRE3";"SUPERFICIE_TERRAIN";"ZONE_OP";"NATURE_PROJET_DECLAREE";"NATURE_PROJET_COMPLETEE";"DESTINATION_PRINCIPALE";"TYPE_PRINCIP_LOGTS_CREES";"TYPE_TRANSFO_PRINCIPAL";"TYPE_PRINCIP_LOCAUX_TRANSFORMES";"I_EXTENSION";"I_SURELEVATION";"I_NIVSUPP";"NB_NIV_MAX";"UTILISATION";"RES_PRINCIP_OU_SECOND";"TYP_ANNEXE";"I_PISCINE";"I_GARAGE";"I_VERANDA";"I_ABRI_JARDIN";"I_AUTRE_ANNEXE";"RESIDENCE";"RES_PERS_AGEES";"RES_ETUDIANTS";"RES_TOURISME";"RES_HOTEL_SOCIALE";"RES_SOCIALE";"RES_HANDICAPES";"RES_AUTRE";"NB_LGT_TOT_CREES";"NB_LGT_IND_CREES";"NB_LGT_COL_CREES";"NB_LGT_INDIV_PURS";"NB_LGT_INDIV_GROUPES";"NB_LGT_RES";"NB_LGT_COL_HORS_RES";"NB_LGT_DEMOLIS";"NB_LGT_1P";"NB_LGT_2P";"NB_LGT_3P";"NB_LGT_4P";"NB_LGT_5P";"NB_LGT_6P_PLUS";"NB_LGT_PRET_LOC_SOCIAL";"NB_LGT_ACC_SOC_HORS_PTZ";"NB_LGT_PTZ";"SURF_HAB_AVANT";"SURF_HAB_CREEE";"SURF_HAB_ISSUE_TRANSFO";"SURF_HAB_DEMOLIE";"SURF_HAB_TRANSFORMEE";"SURF_LOC_AVANT";"SURF_LOC_CREEE";"SURF_LOC_ISSUE_TRANSFO";"SURF_LOC_DEMOLIE";"SURF_LOC_TRANSFORMEE";"SURF_HEB_TRANSFORMEE";"SURF_BUR_TRANSFORMEE";"SURF_COM_TRANSFORMEE";"SURF_ART_TRANSFORMEE";"SURF_IND_TRANSFORMEE";"SURF_AGR_TRANSFORMEE";"SURF_ENT_TRANSFORMEE";"SURF_PUB_TRANSFORMEE"
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0054";6;"2013-10-03";"2014-07-03";"2016-12-30";2013;"2013-10";"2013-10";"2014-06";"2021-12";32;;;;;;"75755";"PARIS CEDEX 15";"false";;"AVENU";"EMILE COSSONNEAU";;"NOISY LE GRAND";"93160";;;;;;;3342;4;1;1;1;3;;;"false";"false";"false";5;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";136;0;136;;;;136;0;9;41;59;24;3;0;0;41;0;0;8240;0;0;0;0;2245;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0055";2;"2013-09-23";;;2013;"2013-09";"2013-09";;"2013-09";10;;;;;;"93160";"NOISY-LE-GRAND";"true";"15";"RUE";"DE LA CROIX ROUGE";;"NOISY LE GRAND";"93160";"AI";"223";;;;;350;4;2;5;1;1;;;"true";"false";"false";2;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;1;95;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0056";2;"2013-10-04";;;2013;"2013-10";"2013-10";;"2013-10";10;;;;;;"94360";"BRY SUR MARNE";"false";"14";"CHEMI";"DE LA NOISETTE";;"NOISY LE GRAND";"93160";"AN";"343";;;;;667;4;1;1;1;1;;;"false";"false";"false";1;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;1;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0057";2;"2014-01-23";;;2013;"2014-01";"2014-01";;"2014-01";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"54";"RUE";"DE MALNOUE";;"NOISY LE GRAND";"93160";"AS";"47";;;;;777;4;2;5;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;117;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0059";5;"2013-10-18";"2014-02-28";;2013;"2013-10";"2013-10";"2014-03";"2015-04";10;;;;;;"91150";"ETAMPES";"false";"13";"ALLÉE";"MATHILDE";;"NOISY LE GRAND";"93160";"AH";"301";;;;;1875;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0060";6;"2013-10-18";"2013-11-28";"2014-07-09";2013;"2013-10";"2013-10";"2013-11";"2014-07";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"16";"RUE";"DES SAULES";;"NOISY LE GRAND";"93160";"AH";"41";;;;;360;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0065";6;"2014-04-08";"2014-11-08";"2015-12-15";2013;"2014-05";"2014-05";"2015-12";"2015-12";10;;;;;;"78114";"MAGNY-LES-HAMEAUX";"false";"16";"RUE";"SAINT ARNAUD";;"NOISY LE GRAND";"93160";;;;;;;0;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0066";5;"2013-12-18";"2014-09-08";;2013;"2013-12";"2013-12";"2014-08";"2014-08";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"24 B";"RUE";"DES FRERES HARBULOT";;"NOISY LE GRAND";"93160";"AO";"545";;;;;488;4;1;1;1;1;;;"false";"false";"false";1;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;1;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0067";5;"2013-12-05";"2014-04-11";;2013;"2013-12";"2013-12";"2014-05";"2014-05";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"7";"RUE";"DE LA FORET";;"NOISY LE GRAND";"93160";;;;;;;0;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0069";5;"2013-12-19";"2014-06-25";;2013;"2013-12";"2013-12";"2014-06";"2014-06";10;;;;;;"93160";"NOISY-LE-GRAND";"false";;"MAIL";"DU CLOS SAINT VINCENT";;"NOISY LE GRAND";"93160";"AY";"408";;;;;832;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0070";5;"2014-01-15";"2014-03-27";;2013;"2014-01";"2014-01";"2014-04";"2014-04";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"14";"RUE";"DU MOULIN A VENT";;"NOISY LE GRAND";"93160";;;;;;;0;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;1;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0073";5;"2014-04-11";"2014-08-01";;2013;"2014-05";"2014-05";"2014-11";"2014-11";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"7";"RUE";"JEAN JAURES";;"NOISY LE GRAND";"93160";"AK";"84";;;;;741;4;1;1;1;1;;;"false";"false";"false";2;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0077";6;"2015-02-05";"2015-05-11";"2016-10-05";2013;"2015-02";"2015-02";"2015-05";"2016-10";30;;;;;;"75001";"PARIS";"false";"3";"AVENU";"DES ECOLES";;"NOISY LE GRAND";"93160";"AM";"336";"AM";"335";;;839;4;1;1;1;3;;;"false";"false";"false";3;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";25;0;25;;;;25;2;11;8;6;0;0;0;0;0;0;148;1034;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0079";6;"2014-01-17";"2014-01-20";"2014-07-07";2013;"2014-01";"2014-01";"2014-01";"2014-07";30;"68.10Z";5710;"MONTOIT IMMOBILIER";"444178503";"44417850300025";"75008";"PARIS";"false";"190";"AVENU";"EMILE COSSONNEAU";;"NOISY LE GRAND";"93160";"AI";"447";"AI";"650";;;2148;4;1;1;1;3;;;"false";"false";"false";5;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";49;0;49;;;;49;0;18;14;17;0;0;0;0;0;0;0;2226;0;0;0;938;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305113C0083";2;"2014-02-19";;;2013;"2014-02";"2014-02";;"2014-02";10;;;;;;"77181";"LE PIN";"false";"11";"CHEMI";"DE LA BARONNERIE";;"NOISY LE GRAND";"93160";"AC";"384";;;;;296;4;1;1;1;1;;;"false";"false";"false";2;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;1;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0001";2;"2014-02-14";;;2014;"2014-02";"2014-02";;"2014-02";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"6";"RUE";"DON QUICHOTTE";;"NOISY LE GRAND";"93160";"BK";"132";;;;;485;4;2;5;1;1;;;"false";"false";"false";2;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;106;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0002";5;"2014-04-24";"2014-07-18";;2014;"2014-05";"2014-05";"2014-07";"2014-07";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"7";"AVENU";"DES CHATAIGNIERS";;"NOISY LE GRAND";"93160";"AP";"357";;;;;435;4;1;1;1;1;;;"false";"false";"false";1;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;55;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0009";2;"2015-01-27";;;2014;"2015-01";"2015-01";;"2017-07";32;"68.20B";6540;"MD";"808831481";"80883148100037";"93340";"LE RAINCY";"true";"48";"BD";"du Marechal Foch";;"NOISY-LE-GRAND";"93160";"AB";"597";;;;;733;4;1;1;1;3;;;"false";"false";"false";3;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";21;0;21;;;;21;0;2;8;11;0;0;0;0;0;0;0;1024;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0010";6;"2014-04-11";"2014-08-11";"2015-06-04";2014;"2014-05";"2014-05";"2015-06";"2015-06";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"14";"CHEMI";"DE LA NOISETTE";;"NOISY LE GRAND";"93160";"AN";"343";;;;;667;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0015";6;"2014-09-29";"2015-09-21";"2017-01-10";2014;"2014-09";"2014-09";"2015-10";"2021-12";32;"41.10D";6541;"SCCV LE LINA";"813208097";"81320809700010";"93160";"NOISY-LE-GRAND";"false";"19";;"rue des Mastraits";;"NOISY-LE-GRAND";"93160";"AX";"135";;;;;1488;4;1;1;1;3;;;"false";"false";"false";5;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";35;0;35;;;;35;0;8;14;10;3;0;0;0;0;0;151;1848;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0017";6;"2014-09-30";"2017-08-01";"2019-03-04";2014;"2014-09";"2014-09";"2017-08";"2021-12";10;;;;;;"93460";"GOURNAY S/MARNE";"false";"120";"RUE";"PIERRE BROSSOLETTE";;"NOISY LE GRAND";"93160";"AX";"89";;;;;1052;4;2;3;1;2;2;1;"true";"true";"false";1;1;2;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;0;0;0;0;0;0;0;0;0;0;150;7;150;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0020";5;"2014-10-06";"2015-02-09";;2014;"2014-10";"2014-10";"2015-02";"2015-02";21;;;;;;"75638";"PARIS CEDEX 13";"false";"50";"ROUTE";"DE GOURNAY";;"NOISY LE GRAND";"93160";;;;;;;0;4;1;1;1;3;;;"false";"false";"false";4;3;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";42;0;42;;;;42;0;3;15;17;7;0;0;0;42;0;0;2593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0021";6;"2014-07-15";"2015-01-20";"2019-12-31";2014;"2014-07";"2014-07";"2015-01";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"13";"RUE";"DE PICARDIE";;"NOISY LE GRAND";"93160";"AM";"395";;;;;525;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;1;0;0;0;1;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0022";5;"2014-09-08";"2014-10-06";;2014;"2014-09";"2014-09";"2014-10";"2014-10";30;"68.10Z";5710;"MONTOIT IMMOBILIER";"444178503";"44417850300025";"75008";"PARIS";"false";"4";"RUE";"DES PECHEURS";;"NOISY LE GRAND";"93160";"AB";"421";;;;;1002;4;1;1;1;2;;;"false";"false";"false";2;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;0;0;0;0;2;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0026";6;"2014-09-23";"2015-02-12";"2017-04-07";2014;"2014-09";"2014-09";"2021-12";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"66";"RUE";"ROUGET DE L ISLE";;"NOISY LE GRAND";"93160";"AZ";"307";;;;;676;4;2;5;1;1;;;"false";"false";"false";2;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;29;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0029";5;"2014-09-08";"2014-09-16";;2014;"2014-09";"2014-09";"2014-09";"2017-11";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"12";;"rue ROUGET DE L ISLE";;"NOISY-LE-GRAND";"93160";"AZ";"173";;;;;309;4;1;1;1;1;;;"false";"false";"false";2;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;;1;;0;0;0;0;0;0;0;0;0;0;0;68;150;0;68;0;0;10;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0030";5;"2014-10-14";"2014-10-23";;2014;"2014-10";"2014-10";"2014-10";"2014-10";10;;;;;;"77186";"NOISIEL";"false";"66";"RUE";"DE LA FORET";;"NOISY LE GRAND";"93160";"AL";"189";;;;;401;4;1;1;1;1;;;"false";"false";"false";1;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0031";6;"2014-09-06";"2015-05-01";"2017-03-27";2014;"2014-09";"2014-09";"2015-05";"2021-12";30;"68.10Z";5710;"MONTOIT IMMOBILIER";"444178503";"44417850300025";"75008";"PARIS";"false";"27";;"avenue GABRIEL PERI";;"NOISY LE GRAND";;"AM";"373";"AM";"374";"AM";"375";1387;4;1;1;1;3;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";46;0;46;;;;46;0;4;23;16;3;0;0;0;0;0;0;2759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0032";2;"2014-12-03";;;2014;"2014-12";"2014-12";;"2014-12";10;;;;;;"94300";"VINCENNES";"true";"9";"AVENU";"MARIE";;"NOISY LE GRAND";"93160";"AD";"20";;;;;706;4;2;5;1;1;;;"false";"false";"false";2;1;1;1;"true";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;1;0;0;0;0;0;0;74;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0034";6;"2014-08-06";"2015-04-30";"2017-02-22";2014;"2014-08";"2014-08";"2021-12";"2021-12";10;;;;;;"77186";"NOISIEL";"false";"13 B";"RUE";"DE LA VICTOIRE";;"NOISY LE GRAND";"93160";;;;;;;0;4;2;5;1;1;;;"true";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;1;30;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0035";6;"2014-09-18";"2015-03-23";"2017-02-22";2014;"2014-09";"2014-09";"2015-05";"2021-12";20;"68.20A";5599;"IMMOBILIERE 3F";"552141533";"55214153300018";"75013";"PARIS";"false";;;"boulevard DE CHAMPY RICHAR";;"NOISY-LE-GRAND";"93160";"CE";"28";"CE";"44";;;4862;4;1;1;1;3;;;"false";"false";"false";14;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";105;0;105;;;;105;0;7;32;46;19;1;0;0;0;0;0;6638;0;0;0;0;551;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0036";5;"2014-09-22";"2015-02-03";;2014;"2014-09";"2014-09";"2015-02";"2015-02";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"22";"RUE";"DE LA PAIX";;"NOISY LE GRAND";"93160";"AN";"142";;;;;425;4;1;1;1;1;;;"false";"false";"false";2;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0042";6;"2014-12-19";"2014-12-20";"2015-07-15";2014;"2016-10";"2016-10";"2016-12";"2016-12";32;"41.10D";6599;"SCCV DU 42 BOULEVARD SOUCHET";"798044038";"79804403800015";"93160";"NOISY LE GRAND";"true";"42";"BD";"SOUCHET";;"NOISY LE GRAND";"93160";"AX";"22";;;;;837;4;1;1;1;3;;;"false";"false";"false";0;2;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";24;0;24;;;;24;0;5;12;4;2;0;0;0;0;0;0;971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0049";6;"2014-12-31";"2016-12-30";"2021-09-15";2014;"2015-01";"2015-01";"2017-03";"2021-12";21;;;;;;"75439";"PARIS";"false";"2";"ALLÉE";"ROBERT LESAGE";;"NOISY LE GRAND";"93160";"AI";"530";"AI";"398";"AI";"496";5458;4;1;1;1;3;;;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";132;0;132;;;;132;0;0;0;0;0;0;0;0;0;0;0;7920;0;0;0;0;638;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0050";6;"2014-10-21";"2015-04-23";"2016-10-06";2014;"2014-10";"2014-10";"2015-05";"2016-10";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"15";"RUE";"JEAN JAURES";;"NOISY LE GRAND";"93160";;;;;;;0;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0051";6;"2014-11-13";"2015-12-28";"2017-08-11";2014;"2014-11";"2014-11";"2023-03";"2023-03";32;;;;;;"93160";"NOISY-LE-GRAND";"false";"1";"BOULE";"PAUL PAMBRUN";;"NOISY LE GRAND";"93160";"AX";"229";;;;;406;4;1;1;1;3;;;"false";"false";"false";0;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";7;0;7;;;;7;0;0;4;2;1;0;0;0;0;0;0;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0052";5;"2015-10-20";"2017-01-31";;2014;"2015-10";"2015-10";"2017-02";"2019-04";30;;;;;;"93160";"NOISY-LE-GRAND";"true";"44";;"boulevard SOUCHET";;"NOISY LE GRAND";;"AX";"24";"AX";"28";;;1391;4;1;1;1;3;;;"false";"false";"false";4;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";49;0;49;;;;49;0;14;20;13;1;1;0;0;0;0;241;2092;0;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0059";6;"2014-12-22";"2015-09-22";"2017-03-10";2014;"2016-10";"2016-10";"2017-03";"2017-03";32;"68.20B";6540;"KAROLINA";"514448612";"51444861200028";"93160";"NOISY LE GRAND";"false";"23";"RUE";"BROSSOLETTE";;"NOISY LE GRAND";"93160";"AB";"235";;;;;490;4;1;1;1;2;;;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;0;1;0;1;0;0;0;0;0;0;86;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0060";6;"2015-06-19";"2015-09-02";"2017-09-08";2014;"2015-06";"2015-06";"2015-10";"2021-12";30;"68.10Z";5710;"MONTOIT IMMOBILIER";"444178503";"44417850300025";"75008";"PARIS";"false";"47";"RUE";"RENE NAVIER";;"NOISY LE GRAND";"93160";"AC";"435";;;;;1185;4;1;1;1;3;;;"false";"false";"false";4;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";27;0;27;;;;27;0;8;15;4;0;0;0;0;0;0;48;1287;0;0;0;417;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0061";2;"2015-01-26";;;2014;"2015-01";"2015-01";;"2015-01";10;;;;;;"77181";"LE PIN";"false";"11";"CHEMI";"DE LA BARONNERIE";;"NOISY LE GRAND";"93160";"AC";"384";;;;;296;4;1;1;1;1;;;"false";"false";"false";2;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;1;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305114C0062";5;"2015-03-23";"2015-04-24";;2014;"2015-03";"2015-03";"2015-04";"2015-04";10;;;;;;"77680";"ROISSY EN BRIE";"false";"16 B";"RUE";"ROUGET DE L ISLE";;"NOISY LE GRAND";"93160";;;;;;;536;4;1;1;1;1;;;"false";"false";"false";1;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
